date,unit,grade,price,price_per_kg
2017-02-24,10  키로상자,하,10530,1053.0
2017-02-25,10  키로상자,상,27362,2736.2
2017-02-25,10  키로상자,중,20343,2034.3
2017-02-25,10  키로상자,특,35242,3524.2
2017-02-25,10  키로상자,하,10530,1053.0
2017-02-27,10  키로상자,상,33331,3333.1
2017-02-27,10  키로상자,중,23888,2388.8
2017-02-27,10  키로상자,특,42534,4253.4
2017-02-27,10  키로상자,하,16776,1677.6
2017-02-28,10  키로상자,상,21179,2117.9
2017-02-28,10  키로상자,중,18094,1809.4
2017-02-28,10  키로상자,특,22000,2200.0
2017-02-28,10  키로상자,하,11462,1146.2
2017-03-01,10  키로상자,상,21179,2117.9
2017-03-01,10  키로상자,중,18094,1809.4
2017-03-01,10  키로상자,특,22000,2200.0
2017-03-01,10  키로상자,하,11462,1146.2
2017-03-02,10  키로상자,상,30328,3032.8
2017-03-02,10  키로상자,중,22596,2259.6
2017-03-02,10  키로상자,특,32000,3200.0
2017-03-02,10  키로상자,하,14751,1475.1
2017-03-03,10  키로상자,상,30328,3032.8
2017-03-03,10  키로상자,중,22596,2259.6
2017-03-03,10  키로상자,특,32000,3200.0
2017-03-03,10  키로상자,하,14751,1475.1
2017-03-04,10  키로상자,상,30328,3032.8
2017-03-04,10  키로상자,중,22596,2259.6
2017-03-04,10  키로상자,특,32000,3200.0
2017-03-04,10  키로상자,하,14751,1475.1
2017-03-06,10  키로상자,상,30328,3032.8
2017-03-06,10  키로상자,중,22596,2259.6
2017-03-06,10  키로상자,특,32000,3200.0
2017-03-06,10  키로상자,하,14751,1475.1
2017-03-07,10  키로상자,상,29964,2996.4
2017-03-07,10  키로상자,중,22963,2296.3
2017-03-07,10  키로상자,특,42934,4293.4
2017-03-07,10  키로상자,하,15542,1554.2
2017-03-08,10  키로상자,상,28376,2837.6
2017-03-08,10  키로상자,중,19889,1988.9
2017-03-08,10  키로상자,특,42269,4226.9
2017-03-08,10  키로상자,하,13342,1334.2
2017-03-09,10  키로상자,상,31539,3153.9
2017-03-09,10  키로상자,중,21159,2115.9
2017-03-09,10  키로상자,특,39242,3924.2
2017-03-09,10  키로상자,하,13611,1361.1
2017-03-10,10  키로상자,상,27403,2740.3
2017-03-10,10  키로상자,중,18135,1813.5
2017-03-10,10  키로상자,특,32776,3277.6
2017-03-10,10  키로상자,하,11866,1186.6
2017-03-11,10  키로상자,상,27403,2740.3
2017-03-11,10  키로상자,중,18135,1813.5
2017-03-11,10  키로상자,특,32776,3277.6
2017-03-11,10  키로상자,하,11866,1186.6
2017-03-13,10  키로상자,상,30816,3081.6
2017-03-13,10  키로상자,중,21562,2156.2
2017-03-13,10  키로상자,특,40688,4068.8
2017-03-13,10  키로상자,하,13962,1396.2
2017-03-14,10  키로상자,상,22886,2288.6
2017-03-14,10  키로상자,중,17048,1704.8
2017-03-14,10  키로상자,특,27971,2797.1
2017-03-14,10  키로상자,하,10732,1073.2
2017-03-15,10  키로상자,상,31633,3163.3
2017-03-15,10  키로상자,중,16553,1655.3
2017-03-15,10  키로상자,특,41667,4166.7
2017-03-15,10  키로상자,하,9991,999.1
2017-03-16,10  키로상자,상,28548,2854.8
2017-03-16,10  키로상자,중,19386,1938.6
2017-03-16,10  키로상자,특,40192,4019.2
2017-03-16,10  키로상자,하,12736,1273.6
2017-03-17,10  키로상자,상,28362,2836.2
2017-03-17,10  키로상자,중,18118,1811.8
2017-03-17,10  키로상자,특,35000,3500.0
2017-03-17,10  키로상자,하,11689,1168.9
2017-03-18,10  키로상자,상,19413,1941.3
2017-03-18,10  키로상자,중,15273,1527.3
2017-03-18,10  키로상자,특,25000,2500.0
2017-03-18,10  키로상자,하,10347,1034.7
2017-03-20,10  키로상자,상,23813,2381.3
2017-03-20,10  키로상자,중,15726,1572.6
2017-03-20,10  키로상자,특,34522,3452.2
2017-03-20,10  키로상자,하,10078,1007.8
2017-03-21,10  키로상자,상,30377,3037.7
2017-03-21,10  키로상자,중,20470,2047.0
2017-03-21,10  키로상자,특,42676,4267.6
2017-03-21,10  키로상자,하,11894,1189.4
2017-03-22,10  키로상자,상,27238,2723.8
2017-03-22,10  키로상자,중,20409,2040.9
2017-03-22,10  키로상자,특,30974,3097.4
2017-03-22,10  키로상자,하,13575,1357.5
2017-03-23,10  키로상자,상,28118,2811.8
2017-03-23,10  키로상자,중,19769,1976.9
2017-03-23,10  키로상자,특,35702,3570.2
2017-03-23,10  키로상자,하,12519,1251.9
2017-03-24,10  키로상자,상,32794,3279.4
2017-03-24,10  키로상자,중,23213,2321.3
2017-03-24,10  키로상자,특,40108,4010.8
2017-03-24,10  키로상자,하,14238,1423.8
2017-03-25,10  키로상자,상,32794,3279.4
2017-03-25,10  키로상자,중,23213,2321.3
2017-03-25,10  키로상자,특,40108,4010.8
2017-03-25,10  키로상자,하,14238,1423.8
2017-03-27,10  키로상자,상,31474,3147.4
2017-03-27,10  키로상자,중,20377,2037.7
2017-03-27,10  키로상자,특,36879,3687.9
2017-03-27,10  키로상자,하,13224,1322.4
2017-03-28,10  키로상자,상,28151,2815.1
2017-03-28,10  키로상자,중,17990,1799.0
2017-03-28,10  키로상자,특,45451,4545.1
2017-03-28,10  키로상자,하,13387,1338.7
2017-03-29,10  키로상자,상,27525,2752.5
2017-03-29,10  키로상자,중,20944,2094.4
2017-03-29,10  키로상자,특,34000,3400.0
2017-03-29,10  키로상자,하,13562,1356.2
2017-03-30,10  키로상자,상,29425,2942.5
2017-03-30,10  키로상자,중,19434,1943.4
2017-03-30,10  키로상자,특,37121,3712.1
2017-03-30,10  키로상자,하,13829,1382.9
2017-03-31,10  키로상자,상,28044,2804.4
2017-03-31,10  키로상자,중,21393,2139.3
2017-03-31,10  키로상자,특,35000,3500.0
2017-03-31,10  키로상자,하,13686,1368.6
2017-04-01,10  키로상자,상,20882,2088.2
2017-04-01,10  키로상자,중,14407,1440.7
2017-04-01,10  키로상자,특,30000,3000.0
2017-04-01,10  키로상자,하,11338,1133.8
2017-04-03,10  키로상자,상,30017,3001.7
2017-04-03,10  키로상자,중,22570,2257.0
2017-04-03,10  키로상자,특,37400,3740.0
2017-04-03,10  키로상자,하,13815,1381.5
2017-04-04,10  키로상자,상,34387,3438.7
2017-04-04,10  키로상자,중,28592,2859.2
2017-04-04,10  키로상자,특,38000,3800.0
2017-04-04,10  키로상자,하,15909,1590.9
2017-04-05,10  키로상자,상,25678,2567.8
2017-04-05,10  키로상자,중,23867,2386.7
2017-04-05,10  키로상자,특,27000,2700.0
2017-04-05,10  키로상자,하,21600,2160.0
2017-04-06,10  키로상자,상,36772,3677.2
2017-04-06,10  키로상자,중,29092,2909.2
2017-04-06,10  키로상자,특,43377,4337.7
2017-04-06,10  키로상자,하,23554,2355.4
2017-04-07,10  키로상자,상,26097,2609.7
2017-04-07,10  키로상자,중,21964,2196.4
2017-04-07,10  키로상자,특,35937,3593.7
2017-04-07,10  키로상자,하,14432,1443.2
2017-04-08,10  키로상자,상,26097,2609.7
2017-04-08,10  키로상자,중,21964,2196.4
2017-04-08,10  키로상자,특,35937,3593.7
2017-04-08,10  키로상자,하,14432,1443.2
2017-04-10,10  키로상자,상,26181,2618.1
2017-04-10,10  키로상자,중,20057,2005.7
2017-04-10,10  키로상자,특,34593,3459.3
2017-04-10,10  키로상자,하,13519,1351.9
2017-04-11,10  키로상자,상,29401,2940.1
2017-04-11,10  키로상자,중,21680,2168.0
2017-04-11,10  키로상자,특,39243,3924.3
2017-04-11,10  키로상자,하,14564,1456.4
2017-04-12,10  키로상자,상,45671,4567.1
2017-04-12,10  키로상자,중,26476,2647.6
2017-04-12,10  키로상자,특,48000,4800.0
2017-04-12,10  키로상자,하,19103,1910.3
2017-04-13,10  키로상자,상,27902,2790.2
2017-04-13,10  키로상자,중,20745,2074.5
2017-04-13,10  키로상자,특,42486,4248.6
2017-04-13,10  키로상자,하,14622,1462.2
2017-04-14,10  키로상자,상,30089,3008.9
2017-04-14,10  키로상자,중,22789,2278.9
2017-04-14,10  키로상자,특,36554,3655.4
2017-04-14,10  키로상자,하,14585,1458.5
2017-04-15,10  키로상자,상,30089,3008.9
2017-04-15,10  키로상자,중,22789,2278.9
2017-04-15,10  키로상자,특,36554,3655.4
2017-04-15,10  키로상자,하,14585,1458.5
2017-04-17,10  키로상자,상,30162,3016.2
